"date","temp","pressure","humidity"
"04.08.2019 17:00","13.5","752.8","84"
"04.08.2019 14:00","16.7","751.5","56"
"04.08.2019 11:00","16.2","750.9","57"
"04.08.2019 08:00","12.9","750.3","72"
"04.08.2019 05:00","11.3","749.1","84"
"04.08.2019 02:00","11.4","748.0","84"
"03.08.2019 23:00","12.8","747.2","77"
"03.08.2019 20:00","13.7","745.6","78"
"03.08.2019 17:00","14.7","744.5","77"
"03.08.2019 14:00","15.6","742.9","61"
"03.08.2019 11:00","12.6","741.1","88"
"03.08.2019 08:00","11.8","739.5","90"
"03.08.2019 05:00","11.3","738.4","91"
"03.08.2019 02:00","11.0","738.4","91"
"02.08.2019 23:00","11.0","739.0","83"
"02.08.2019 20:00","13.8","738.2","60"
"02.08.2019 17:00","14.8","736.8","60"
"02.08.2019 14:00","14.0","735.6","54"
"02.08.2019 11:00","12.5","735.0","70"
"02.08.2019 08:00","9.9","735.3","83"
"02.08.2019 05:00","10.1","735.7","85"
"02.08.2019 02:00","10.9","736.3","85"
"01.08.2019 23:00","12.6","737.0","87"
"01.08.2019 20:00","13.9","737.5","86"
"01.08.2019 17:00","19.7","736.6","79"
"01.08.2019 14:00","16.9","738.4","90"
"01.08.2019 11:00","13.7","739.3","91"
"01.08.2019 08:00","11.9","741.1","91"
"01.08.2019 05:00","11.4","743.7","86"
"01.08.2019 02:00","12.3","746.5","79"
"31.07.2019 23:00","14.7","749.5","61"
"31.07.2019 20:00","16.9","750.6","44"
"31.07.2019 17:00","17.5","751.7","42"
"31.07.2019 14:00","18.0","751.9","42"
"31.07.2019 11:00","15.3","752.4","53"
"31.07.2019 08:00","10.7","752.6","71"
"31.07.2019 05:00","8.8","752.2","80"
"31.07.2019 02:00","8.7","751.6","81"
"30.07.2019 23:00","10.4","751.5","74"
"30.07.2019 20:00","11.7","751.3","67"
"30.07.2019 17:00","12.9","751.1","65"
"30.07.2019 14:00","13.2","750.4","59"
"30.07.2019 11:00","11.8","749.6","66"
"30.07.2019 08:00","11.0","748.8","71"
"30.07.2019 05:00","8.0","748.1","83"
"30.07.2019 02:00","9.5","746.8","77"
"29.07.2019 23:00","12.1","746.0","71"
"29.07.2019 20:00","14.9","744.2","58"
"29.07.2019 17:00","17.7","742.4","64"
"29.07.2019 14:00","13.5","742.5","77"
"29.07.2019 11:00","13.4","741.3","89"
"29.07.2019 08:00","15.7","741.0","91"
"29.07.2019 05:00","15.1","741.8","91"
"29.07.2019 02:00","15.2","742.0","90"
"28.07.2019 23:00","15.9","743.2","90"
"28.07.2019 20:00","20.6","743.2","68"
"28.07.2019 17:00","19.2","743.8","74"
"28.07.2019 14:00","25.4","744.1","43"
"28.07.2019 11:00","19.9","746.3","77"
"28.07.2019 08:00","16.6","748.1","90"
"28.07.2019 05:00","15.0","749.4","92"
"28.07.2019 02:00","16.3","750.6","90"
"27.07.2019 23:00","17.0","751.7","89"
"27.07.2019 20:00","18.0","752.7","84"
"27.07.2019 17:00","18.1","753.1","83"
"27.07.2019 14:00","25.0","753.1","42"
"27.07.2019 11:00","24.1","754.7","53"
"27.07.2019 08:00","18.8","756.1","68"
"27.07.2019 05:00","16.1","757.2","76"
"27.07.2019 02:00","18.1","758.1","65"
"26.07.2019 23:00","20.4","759.1","51"
"26.07.2019 20:00","25.1","759.4","33"
"26.07.2019 17:00","26.7","760.3","28"
"26.07.2019 14:00","25.1","762.1","32"
"26.07.2019 11:00","23.2","763.2","35"
"26.07.2019 08:00","17.8","764.1","64"
"26.07.2019 05:00","14.0","764.5","81"
"26.07.2019 02:00","15.6","764.5","70"
"25.07.2019 23:00","19.1","764.1","49"
"25.07.2019 20:00","22.7","763.1","33"
"25.07.2019 17:00","24.6","763.1","29"
"25.07.2019 14:00","23.4","763.5","41"
"25.07.2019 11:00","19.5","763.9","62"
"25.07.2019 08:00","17.1","763.9","81"
"25.07.2019 05:00","16.4","763.0","85"
"25.07.2019 02:00","18.0","762.4","80"
"24.07.2019 23:00","20.7","761.5","65"
"24.07.2019 20:00","23.0","760.3","54"
"24.07.2019 17:00","24.0","759.7","49"
"24.07.2019 14:00","24.1","759.4","51"
"24.07.2019 11:00","21.1","759.2","62"
"24.07.2019 08:00","16.8","759.1","85"
"24.07.2019 05:00","16.5","757.9","89"
"24.07.2019 02:00","15.4","757.1","90"
"23.07.2019 23:00","16.6","757.0","77"
"23.07.2019 20:00","19.7","756.1","53"
"23.07.2019 17:00","22.5","754.8","54"
"23.07.2019 14:00","20.4","755.1","60"
"23.07.2019 11:00","21.3","754.6","56"
"23.07.2019 08:00","17.3","755.2","75"
"23.07.2019 05:00","15.3","755.5","80"
"23.07.2019 02:00","17.1","755.2","70"
"22.07.2019 23:00","19.4","755.1","57"
"22.07.2019 20:00","22.7","754.8","47"
"22.07.2019 17:00","24.9","754.4","41"
"22.07.2019 14:00","24.3","754.2","41"
"22.07.2019 11:00","22.5","754.5","51"
"22.07.2019 08:00","18.2","755.4","72"
"22.07.2019 05:00","16.6","755.2","76"
"22.07.2019 02:00","17.8","755.2","72"
"21.07.2019 23:00","19.3","755.5","78"
"21.07.2019 20:00","18.8","755.7","78"
"21.07.2019 17:00","22.0","755.9","76"
"21.07.2019 14:00","18.1","756.6","92"
"21.07.2019 11:00","17.6","756.7","92"
"21.07.2019 08:00","17.2","757.1","93"
"21.07.2019 05:00","17.5","758.3","92"
"21.07.2019 02:00","23.0","756.6","62"
"20.07.2019 23:00","23.8","756.7","65"
"20.07.2019 20:00","27.8","756.7","44"
"20.07.2019 17:00","29.2","756.6","41"
"20.07.2019 14:00","29.3","756.7","45"
"20.07.2019 11:00","27.1","757.0","55"
"20.07.2019 08:00","22.8","757.1","63"
"20.07.2019 05:00","20.2","756.8","72"
"20.07.2019 02:00","22.4","756.1","62"
"19.07.2019 23:00","26.0","755.9","48"
"19.07.2019 20:00","29.5","755.0","34"
"19.07.2019 17:00","31.5","754.9","30"
"19.07.2019 14:00","30.3","755.2","33"
"19.07.2019 11:00","25.8","756.2","45"
"19.07.2019 08:00","21.4","756.8","65"
"19.07.2019 05:00","17.9","756.7","74"
"19.07.2019 02:00","19.2","757.5","63"
"18.07.2019 23:00","22.0","757.6","48"
"18.07.2019 20:00","26.7","756.9","31"
"18.07.2019 17:00","28.3","757.0","30"
"18.07.2019 14:00","27.0","757.8","31"
"18.07.2019 11:00","23.5","758.8","37"
"18.07.2019 08:00","18.1","760.0","59"
"18.07.2019 05:00","13.7","760.2","76"
"18.07.2019 02:00","15.7","760.0","63"
"17.07.2019 23:00","19.1","760.1","50"
"17.07.2019 20:00","22.8","759.3","35"
"17.07.2019 17:00","25.5","759.1","29"
"17.07.2019 14:00","24.4","759.4","34"
"17.07.2019 11:00","21.2","760.0","46"
"17.07.2019 08:00","17.0","760.3","72"
"17.07.2019 05:00","14.7","759.6","81"
"17.07.2019 02:00","16.3","758.4","75"
"16.07.2019 23:00","16.3","757.7","75"
"16.07.2019 20:00","17.2","756.5","72"
"16.07.2019 17:00","16.9","754.5","77"
"16.07.2019 14:00","16.6","752.1","84"
"16.07.2019 11:00","17.1","750.1","68"
"16.07.2019 08:00","17.0","749.2","65"
"16.07.2019 05:00","16.7","748.7","67"
"16.07.2019 02:00","20.1","747.6","58"
"15.07.2019 23:00","27.1","746.1","35"
"15.07.2019 20:00","28.3","746.6","36"
"15.07.2019 17:00","30.9","748.4","30"
"15.07.2019 14:00","27.5","750.8","47"
"15.07.2019 11:00","27.6","752.5","40"
"15.07.2019 08:00","23.1","753.7","55"
"15.07.2019 05:00","21.4","754.5","63"
"15.07.2019 02:00","22.5","755.5","63"
"14.07.2019 23:00","25.5","755.5","38"
"14.07.2019 20:00","29.3","754.9","28"
"14.07.2019 17:00","31.7","754.5","25"
"14.07.2019 14:00","31.9","754.2","23"
"14.07.2019 11:00","29.1","754.5","31"
"14.07.2019 08:00","22.9","755.4","47"
"14.07.2019 05:00","21.3","755.9","50"
"14.07.2019 02:00","24.2","755.7","39"
"13.07.2019 23:00","26.7","755.5","36"
"13.07.2019 20:00","30.9","754.9","30"
"13.07.2019 17:00","33.6","754.3","22"
"13.07.2019 14:00","32.0","754.0","27"
"13.07.2019 11:00","29.0","754.7","38"
"13.07.2019 08:00","21.9","756.4","63"
"13.07.2019 05:00","19.4","757.6","68"
"13.07.2019 02:00","19.2","759.0","64"
"12.07.2019 23:00","21.7","759.2","49"
"12.07.2019 20:00","24.3","759.1","42"
"12.07.2019 17:00","24.3","759.1","39"
"12.07.2019 14:00","23.7","759.7","37"
"12.07.2019 11:00","21.4","759.5","48"
"12.07.2019 08:00","18.5","759.4","59"
"12.07.2019 05:00","14.8","758.9","75"
"12.07.2019 02:00","17.0","758.3","59"
"11.07.2019 23:00","19.5","757.3","48"
"11.07.2019 20:00","23.7","755.6","34"
"11.07.2019 17:00","24.8","754.4","33"
"11.07.2019 14:00","25.7","753.3","31"
"11.07.2019 11:00","22.9","752.6","46"
"11.07.2019 08:00","18.4","751.8","84"
"11.07.2019 05:00","16.4","751.8","88"
"11.07.2019 02:00","19.2","751.3","64"
"10.07.2019 23:00","21.3","751.9","55"
"10.07.2019 20:00","23.3","750.8","45"
"10.07.2019 17:00","23.8","751.3","52"
"10.07.2019 14:00","23.7","752.1","51"
"10.07.2019 11:00","20.6","752.1","61"
"10.07.2019 08:00","15.8","754.0","78"
"10.07.2019 05:00","16.1","754.7","65"
"10.07.2019 02:00","18.5","756.1","52"
"09.07.2019 23:00","18.5","756.1","52"
"09.07.2019 20:00","22.4","755.6","35"
"09.07.2019 17:00","24.2","755.9","34"
"09.07.2019 14:00","23.1","756.1","37"
"09.07.2019 11:00","19.3","756.2","54"
"09.07.2019 08:00","13.0","756.0","77"
"09.07.2019 05:00","9.9","755.1","88"
"09.07.2019 02:00","10.6","754.6","85"
"08.07.2019 23:00","11.9","753.7","81"
"08.07.2019 20:00","15.6","752.9","62"
"08.07.2019 17:00","16.0","752.4","60"
"08.07.2019 14:00","20.2","752.2","38"
"08.07.2019 11:00","17.0","752.3","49"
"08.07.2019 08:00","14.6","751.9","62"
"08.07.2019 05:00","12.2","751.6","74"
"08.07.2019 02:00","13.6","751.6","72"
"07.07.2019 23:00","16.7","751.8","59"
"07.07.2019 20:00","16.7","751.8","59"
"07.07.2019 17:00","21.1","752.4","37"
"07.07.2019 14:00","21.8","752.6","41"
"07.07.2019 11:00","21.0","752.8","40"
"07.07.2019 08:00","21.0","752.8","40"
"07.07.2019 05:00","12.7","753.9","78"
"07.07.2019 02:00","13.4","753.9","75"
"06.07.2019 23:00","14.9","753.8","65"
"06.07.2019 20:00","18.3","753.0","56"
"06.07.2019 17:00","15.8","753.1","67"
"06.07.2019 14:00","17.4","752.7","55"
"06.07.2019 11:00","18.3","752.2","44"
"06.07.2019 08:00","13.4","753.1","65"
"06.07.2019 05:00","10.9","753.4","76"
"06.07.2019 02:00","12.4","753.2","73"
"05.07.2019 23:00","15.8","753.1","53"
"05.07.2019 20:00","19.1","752.7","44"
"05.07.2019 17:00","22.3","752.2","31"
"05.07.2019 14:00","21.2","752.3","36"
"05.07.2019 11:00","19.7","752.3","44"
"05.07.2019 08:00","16.4","752.4","69"
"05.07.2019 05:00","14.3","752.2","79"
"05.07.2019 02:00","15.5","751.9","75"
"04.07.2019 23:00","18.7","751.6","53"
"04.07.2019 20:00","22.0","751.1","39"
"04.07.2019 17:00","23.6","750.2","43"
"04.07.2019 14:00","20.3","750.0","69"
"04.07.2019 11:00","16.0","749.7","92"
"04.07.2019 08:00","14.9","749.2","90"
"04.07.2019 05:00","14.5","749.6","86"
"04.07.2019 02:00","15.1","749.2","82"
"03.07.2019 23:00","17.3","749.5","70"
"03.07.2019 20:00","20.9","749.0","54"
"03.07.2019 17:00","22.8","748.2","50"
"03.07.2019 14:00","20.3","748.0","64"
"03.07.2019 11:00","18.7","747.7","76"
"03.07.2019 08:00","16.3","747.7","90"
"03.07.2019 05:00","15.0","747.6","91"
"03.07.2019 02:00","14.6","747.7","91"
"02.07.2019 23:00","15.0","748.3","90"
"02.07.2019 20:00","16.3","748.9","87"
"02.07.2019 17:00","15.9","749.2","90"
"02.07.2019 14:00","16.9","749.5","76"
"02.07.2019 11:00","14.7","750.1","85"
"02.07.2019 08:00","15.2","750.1","75"
"02.07.2019 05:00","16.9","750.7","61"
"02.07.2019 02:00","18.1","751.9","60"
"01.07.2019 23:00","19.3","752.6","53"
"01.07.2019 20:00","22.3","752.9","41"
"01.07.2019 17:00","23.0","753.0","39"
"01.07.2019 14:00","18.6","753.9","61"
"01.07.2019 11:00","22.1","753.4","40"
"01.07.2019 08:00","19.0","755.1","49"
"01.07.2019 05:00","16.5","755.9","56"
"01.07.2019 02:00","18.7","756.1","47"
"30.06.2019 23:00","21.8","756.4","41"
"30.06.2019 20:00","25.6","756.1","32"
"30.06.2019 17:00","26.4","756.1","35"
"30.06.2019 14:00","25.8","756.4","34"
"30.06.2019 11:00","20.9","756.8","46"
"30.06.2019 08:00","19.4","756.3","49"
"30.06.2019 05:00","18.6","756.4","50"
"30.06.2019 02:00","18.1","757.1","52"
"29.06.2019 23:00","19.6","758.0","50"
"29.06.2019 20:00","19.7","757.9","56"
"29.06.2019 17:00","22.0","757.6","40"
"29.06.2019 14:00","19.6","758.5","47"
"29.06.2019 11:00","19.1","758.9","47"
"29.06.2019 08:00","15.3","759.4","61"
"29.06.2019 05:00","10.9","759.7","82"
"29.06.2019 02:00","12.3","760.0","77"
"28.06.2019 23:00","14.4","759.7","67"
"28.06.2019 20:00","17.8","758.6","47"
"28.06.2019 17:00","19.0","758.4","45"
"28.06.2019 14:00","19.4","758.4","42"
"28.06.2019 11:00","16.4","759.3","56"
"28.06.2019 08:00","13.1","759.7","71"
"28.06.2019 05:00","9.7","760.0","85"
"28.06.2019 02:00","10.5","760.0","81"
"27.06.2019 23:00","13.0","759.9","69"
"27.06.2019 20:00","15.5","759.7","57"
"27.06.2019 17:00","16.4","760.0","46"
"27.06.2019 14:00","17.9","759.7","52"
"27.06.2019 11:00","12.8","760.6","82"
"27.06.2019 08:00","14.7","760.6","64"
"27.06.2019 05:00","11.4","760.9","77"
"27.06.2019 02:00","12.2","760.8","74"
"26.06.2019 23:00","12.6","761.0","71"
"26.06.2019 20:00","14.6","761.2","52"
"26.06.2019 17:00","15.8","761.2","57"
"26.06.2019 14:00","15.2","761.8","60"
"26.06.2019 11:00","12.6","762.1","71"
"26.06.2019 08:00","11.6","761.7","81"
"26.06.2019 05:00","11.2","761.5","88"
"26.06.2019 02:00","11.6","761.2","88"
"25.06.2019 23:00","12.3","760.9","87"
"25.06.2019 20:00","13.8","760.6","84"
"25.06.2019 17:00","13.7","760.3","87"
"25.06.2019 14:00","13.9","759.6","87"
"25.06.2019 11:00","17.4","759.0","68"
"25.06.2019 08:00","16.6","759.4","72"
"25.06.2019 05:00","16.2","759.7","70"
"25.06.2019 02:00","19.6","759.7","48"
"24.06.2019 23:00","21.1","760.0","39"
"24.06.2019 20:00","24.6","759.3","28"
"24.06.2019 17:00","26.6","758.7","28"
"24.06.2019 14:00","27.9","758.3","32"
"24.06.2019 11:00","25.9","758.5","40"
"24.06.2019 08:00","20.3","758.9","73"
"24.06.2019 05:00","17.5","758.7","86"
"24.06.2019 02:00","18.6","758.0","83"
"23.06.2019 23:00","19.7","757.6","84"
"23.06.2019 20:00","20.9","756.4","80"
"23.06.2019 17:00","23.2","756.0","68"
"23.06.2019 14:00","23.3","756.3","57"
"23.06.2019 11:00","21.8","757.4","56"
"23.06.2019 08:00","17.4","758.8","78"
"23.06.2019 05:00","17.4","760.0","66"
"23.06.2019 02:00","17.4","760.6","51"
"22.06.2019 23:00","18.7","761.6","41"
"22.06.2019 20:00","21.9","761.9","32"
"22.06.2019 17:00","21.9","763.0","32"
"22.06.2019 14:00","21.9","763.6","31"
"22.06.2019 11:00","17.3","764.4","42"
"22.06.2019 08:00","14.1","764.9","49"
"22.06.2019 05:00","9.1","764.8","65"
"22.06.2019 02:00","10.8","763.9","55"
"21.06.2019 23:00","13.9","763.0","41"
"21.06.2019 20:00","17.1","761.0","37"
"21.06.2019 17:00","19.7","759.6","33"
"21.06.2019 14:00","21.8","758.6","35"
"21.06.2019 11:00","18.8","759.4","49"
"21.06.2019 08:00","16.5","759.0","65"
"21.06.2019 05:00","14.1","758.0","82"
"21.06.2019 02:00","14.3","757.6","87"
"20.06.2019 23:00","17.8","757.3","63"
"20.06.2019 20:00","23.2","755.8","43"
"20.06.2019 17:00","26.0","755.8","33"
"20.06.2019 14:00","20.4","757.3","52"
"20.06.2019 11:00","21.8","757.9","51"
"20.06.2019 08:00","17.6","758.3","69"
"20.06.2019 05:00","13.3","758.3","82"
"20.06.2019 02:00","14.6","757.7","75"
"19.06.2019 23:00","15.0","757.3","77"
"19.06.2019 20:00","21.3","756.3","37"
"19.06.2019 17:00","24.3","755.8","29"
"19.06.2019 14:00","22.5","756.4","30"
"19.06.2019 11:00","19.4","757.0","32"
"19.06.2019 08:00","15.0","757.6","49"
"19.06.2019 05:00","10.0","757.6","64"
"19.06.2019 02:00","11.1","757.2","61"
"18.06.2019 23:00","13.0","757.0","51"
"18.06.2019 20:00","16.3","756.0","36"
"18.06.2019 17:00","16.3","755.9","33"
"18.06.2019 14:00","15.6","755.6","39"
"18.06.2019 11:00","12.9","755.5","44"
"18.06.2019 08:00","10.0","755.2","69"
"18.06.2019 05:00","8.1","754.0","81"
"18.06.2019 02:00","9.7","752.8","87"
"17.06.2019 23:00","9.6","752.8","89"
"17.06.2019 20:00","13.6","753.4","50"
"17.06.2019 17:00","14.0","753.9","45"
"17.06.2019 14:00","13.6","754.5","45"
"17.06.2019 11:00","13.9","755.0","40"
"17.06.2019 08:00","10.0","755.8","62"
"17.06.2019 05:00","5.9","755.5","78"
"17.06.2019 02:00","7.5","754.8","76"
"16.06.2019 23:00","10.0","754.3","63"
"16.06.2019 20:00","11.9","753.6","52"
"16.06.2019 17:00","14.0","752.6","57"
"16.06.2019 14:00","12.2","752.8","67"
"16.06.2019 11:00","10.5","753.0","78"
"16.06.2019 08:00","12.0","753.1","53"
"16.06.2019 05:00","9.8","754.2","57"
"16.06.2019 02:00","11.3","754.8","48"
"15.06.2019 23:00","13.0","755.3","38"
"15.06.2019 20:00","16.2","755.1","26"
"15.06.2019 17:00","18.8","754.9","24"
"15.06.2019 14:00","17.9","755.2","27"
"15.06.2019 11:00","15.0","755.9","37"
"15.06.2019 08:00","11.0","756.5","61"
"15.06.2019 05:00","9.4","756.4","64"
"15.06.2019 02:00","10.4","756.2","60"
"14.06.2019 23:00","11.7","756.2","47"
"14.06.2019 20:00","16.3","755.6","26"
"14.06.2019 17:00","16.9","756.1","26"
"14.06.2019 14:00","16.2","756.5","28"
"14.06.2019 11:00","13.6","758.4","38"
"14.06.2019 08:00","8.7","760.0","58"
"14.06.2019 05:00","4.4","760.9","78"
"14.06.2019 02:00","6.4","760.9","68"
"13.06.2019 23:00","8.7","760.3","57"
"13.06.2019 20:00","10.6","759.3","50"
"13.06.2019 17:00","11.0","758.8","45"
"13.06.2019 14:00","9.9","758.8","53"
"13.06.2019 11:00","9.0","758.0","51"
"13.06.2019 08:00","6.6","757.5","64"
"13.06.2019 05:00","6.6","756.7","69"
"13.06.2019 02:00","11.1","754.8","57"
"12.06.2019 23:00","12.4","753.7","84"
"12.06.2019 20:00","13.6","754.6","84"
"12.06.2019 17:00","21.5","753.9","34"
"12.06.2019 14:00","21.9","754.9","39"
"12.06.2019 11:00","20.2","755.5","45"
"12.06.2019 08:00","16.1","756.6","67"
"12.06.2019 05:00","15.1","756.6","82"
"12.06.2019 02:00","17.2","756.7","80"
"11.06.2019 23:00","21.5","756.8","59"
"11.06.2019 20:00","24.7","756.7","43"
"11.06.2019 17:00","26.5","757.0","39"
"11.06.2019 14:00","25.2","757.9","48"
"11.06.2019 11:00","21.1","759.0","65"
"11.06.2019 08:00","19.5","759.3","70"
"11.06.2019 05:00","17.3","759.5","76"
"11.06.2019 02:00","18.1","760.2","69"
"10.06.2019 23:00","20.1","760.6","61"
"10.06.2019 20:00","24.0","759.6","55"
"10.06.2019 17:00","27.9","759.1","37"
"10.06.2019 14:00","25.4","759.8","42"
"10.06.2019 11:00","23.3","760.6","49"
"10.06.2019 08:00","18.2","761.5","61"
"10.06.2019 05:00","17.1","761.5","60"
"10.06.2019 02:00","17.4","762.2","56"
"09.06.2019 23:00","20.5","762.3","47"
"09.06.2019 20:00","24.0","761.8","34"
"09.06.2019 17:00","23.8","762.7","33"
"09.06.2019 14:00","22.8","763.7","27"
"09.06.2019 11:00","20.6","764.6","26"
"09.06.2019 08:00","13.9","765.6","42"
"09.06.2019 05:00","11.1","765.8","46"
"09.06.2019 02:00","12.5","764.9","44"
"08.06.2019 23:00","16.3","763.9","31"
"08.06.2019 20:00","19.4","762.6","23"
"08.06.2019 17:00","20.4","761.7","25"
"08.06.2019 14:00","18.8","761.3","29"
"08.06.2019 11:00","16.2","760.9","34"
"08.06.2019 08:00","12.7","760.7","59"
"08.06.2019 05:00","11.0","760.6","70"
"08.06.2019 02:00","13.3","759.5","63"
"07.06.2019 23:00","15.3","759.1","55"
"07.06.2019 20:00","18.2","758.3","43"
"07.06.2019 17:00","19.1","758.5","41"
"07.06.2019 14:00","17.6","758.6","47"
"07.06.2019 11:00","14.3","758.5","53"
"07.06.2019 08:00","11.0","758.4","59"
"07.06.2019 05:00","10.6","758.1","59"
"07.06.2019 02:00","11.6","757.8","61"
"06.06.2019 23:00","12.7","757.8","59"
"06.06.2019 20:00","14.2","757.2","45"
"06.06.2019 17:00","14.7","757.2","50"
"06.06.2019 14:00","18.1","756.6","38"
"06.06.2019 11:00","14.0","758.3","55"
"06.06.2019 08:00","10.9","759.1","71"
"06.06.2019 05:00","8.4","760.1","82"
"06.06.2019 02:00","10.4","760.0","80"
"05.06.2019 23:00","11.1","760.3","80"
"05.06.2019 20:00","10.2","760.2","84"
"05.06.2019 17:00","8.6","759.4","87"
"05.06.2019 14:00","7.1","757.6","88"
"05.06.2019 11:00","5.8","755.7","87"
"05.06.2019 08:00","6.9","754.9","67"
"05.06.2019 05:00","6.8","754.9","67"
"05.06.2019 02:00","7.3","755.8","66"
"04.06.2019 23:00","7.8","756.4","73"
"04.06.2019 20:00","6.9","755.4","90"
"04.06.2019 17:00","9.5","753.4","81"
"04.06.2019 14:00","13.7","751.3","55"
"04.06.2019 11:00","13.4","751.3","53"
"04.06.2019 08:00","15.6","750.1","67"
"04.06.2019 05:00","15.0","751.3","63"
"04.06.2019 02:00","16.4","753.1","50"
"03.06.2019 23:00","19.0","754.3","37"
"03.06.2019 20:00","21.8","755.2","29"
"03.06.2019 17:00","25.3","756.4","19"
"03.06.2019 14:00","24.1","758.1","23"
"03.06.2019 11:00","20.7","760.1","30"
"03.06.2019 08:00","15.6","761.9","47"
"03.06.2019 05:00","9.5","762.5","70"
"03.06.2019 02:00","12.4","762.3","52"
"02.06.2019 23:00","16.5","761.4","36"
"02.06.2019 20:00","19.7","760.4","27"
"02.06.2019 17:00","21.1","759.7","28"
"02.06.2019 14:00","20.7","758.8","31"
"02.06.2019 11:00","18.9","757.1","57"
"02.06.2019 08:00","15.8","756.0","86"
"02.06.2019 05:00","15.0","755.4","78"
"02.06.2019 02:00","15.9","756.3","67"
"01.06.2019 23:00","17.7","757.6","50"
"01.06.2019 20:00","19.6","758.1","42"
"01.06.2019 17:00","21.2","758.8","38"
"01.06.2019 14:00","20.3","760.3","38"
"01.06.2019 11:00","17.4","761.3","46"
"01.06.2019 08:00","13.6","762.0","60"
"01.06.2019 05:00","14.2","761.0","77"
"01.06.2019 02:00","15.3","760.3","70"
"31.05.2019 23:00","18.8","759.7","60"
"31.05.2019 20:00","21.9","758.6","48"
"31.05.2019 17:00","24.6","757.5","42"
"31.05.2019 14:00","26.7","756.7","33"
"31.05.2019 11:00","23.7","757.5","55"
"31.05.2019 08:00","19.9","758.4","69"
"31.05.2019 05:00","16.8","759.6","74"
"31.05.2019 02:00","19.1","760.7","58"
"30.05.2019 23:00","20.3","760.2","52"
"30.05.2019 20:00","23.5","760.7","38"
"30.05.2019 17:00","24.1","762.0","32"
"30.05.2019 14:00","23.6","763.3","29"
"30.05.2019 11:00","20.6","764.6","33"
"30.05.2019 08:00","15.2","765.4","51"
"30.05.2019 05:00","10.5","765.3","67"
"30.05.2019 02:00","13.8","764.1","53"
"29.05.2019 23:00","16.3","763.3","43"
"29.05.2019 20:00","20.3","762.1","29"
"29.05.2019 17:00","21.5","761.5","29"
"29.05.2019 14:00","19.4","761.5","34"
"29.05.2019 11:00","18.8","761.6","46"
"29.05.2019 08:00","15.2","762.0","58"
"29.05.2019 05:00","12.7","761.6","68"
"29.05.2019 02:00","15.7","760.7","55"
"28.05.2019 23:00","18.4","759.9","49"
"28.05.2019 20:00","22.2","759.1","36"
"28.05.2019 17:00","23.1","759.2","35"
"28.05.2019 14:00","22.2","759.9","41"
"28.05.2019 11:00","19.5","760.3","63"
"28.05.2019 08:00","17.6","759.4","67"
"28.05.2019 05:00","16.2","758.6","58"
"28.05.2019 02:00","17.2","758.2","37"
"27.05.2019 23:00","17.3","759.2","57"
"27.05.2019 20:00","16.6","760.4","71"
"27.05.2019 17:00","23.7","759.9","35"
"27.05.2019 14:00","25.4","760.2","26"
"27.05.2019 11:00","21.3","761.4","28"
"27.05.2019 08:00","14.1","762.1","45"
"27.05.2019 05:00","8.5","763.2","53"
"27.05.2019 02:00","11.6","763.3","39"
"26.05.2019 23:00","13.3","763.3","34"
"26.05.2019 20:00","17.5","762.7","25"
"26.05.2019 17:00","18.8","763.2","23"
"26.05.2019 14:00","17.2","764.0","26"
"26.05.2019 11:00","13.9","765.0","32"
"26.05.2019 08:00","7.6","765.7","48"
"26.05.2019 05:00","1.2","765.7","69"
"26.05.2019 02:00","2.0","764.8","67"
"25.05.2019 23:00","5.6","763.6","49"
"25.05.2019 20:00","8.3","762.4","33"
"25.05.2019 17:00","9.4","761.7","31"
"25.05.2019 14:00","8.3","761.3","32"
"25.05.2019 11:00","5.6","761.3","38"
"25.05.2019 08:00","3.7","760.8","50"
"25.05.2019 05:00","0.7","759.6","70"
"25.05.2019 02:00","2.1","757.9","65"
"24.05.2019 23:00","4.6","756.4","48"
"24.05.2019 20:00","7.0","754.1","40"
"24.05.2019 17:00","9.5","752.2","44"
"24.05.2019 14:00","6.9","751.9","76"
"24.05.2019 11:00","6.3","750.8","82"
"24.05.2019 08:00","7.6","749.1","87"
"24.05.2019 05:00","10.3","747.5","90"
"24.05.2019 02:00","11.3","747.4","85"
"23.05.2019 23:00","12.6","749.4","71"
"23.05.2019 20:00","14.3","750.7","57"
"23.05.2019 17:00","17.3","751.9","31"
"23.05.2019 14:00","18.1","753.8","27"
"23.05.2019 11:00","15.9","755.6","31"
"23.05.2019 08:00","11.1","757.3","44"
"23.05.2019 05:00","5.8","758.5","61"
"23.05.2019 02:00","7.7","758.7","53"
"22.05.2019 23:00","9.7","759.0","43"
"22.05.2019 20:00","12.3","758.7","29"
"22.05.2019 17:00","12.4","759.0","30"
"22.05.2019 14:00","12.4","759.4","38"
"22.05.2019 11:00","9.9","760.0","51"
"22.05.2019 08:00","5.9","760.4","71"
"22.05.2019 05:00","3.0","760.2","84"
"22.05.2019 02:00","4.1","760.2","79"
"21.05.2019 23:00","4.6","760.4","68"
"21.05.2019 20:00","5.1","760.1","66"
"21.05.2019 17:00","6.1","759.2","66"
"21.05.2019 14:00","3.4","758.5","81"
"21.05.2019 11:00","2.0","757.6","83"
"21.05.2019 08:00","3.4","756.6","83"
"21.05.2019 05:00","3.4","756.0","81"
"21.05.2019 02:00","3.4","756.4","81"
"20.05.2019 23:00","4.3","756.5","78"
"20.05.2019 20:00","7.5","755.4","52"
